Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,OCHIGH
2017-02-02 00:00:00+08:00,155.6686710678142,156.08268349086688,152.35657168339262,152.7705841064453,94089000,0.0,0.0,-6.210170673484072
2017-02-03 00:00:00+08:00,154.0126213756034,154.0126213756034,151.94255926033992,152.7705841064453,29518000,0.0,0.0,-4.140128128357247
2017-02-06 00:00:00+08:00,152.7705841064453,153.5986089525507,152.35657168339262,152.7705841064453,24779000,0.0,0.0,-3.3120836688215434
2017-02-07 00:00:00+08:00,151.94255926033992,153.184596529498,151.5285468372872,152.7705841064453,23616000,0.0,0.0,-1.0958208946476589e-05
2017-02-08 00:00:00+08:00,151.94256591796875,152.7705908003555,151.5285534767754,151.94256591796875,29168000,0.0,0.0,1.6560516458282564
2017-02-09 00:00:00+08:00,152.35658264160156,153.5986200000929,151.94257018877113,152.35658264160156,18967000,0.0,0.0,2.484063490773991
2017-02-10 00:00:00+08:00,152.7705926612381,153.59861755371094,152.35658021500169,153.59861755371094,34747000,0.0,0.0,0.41400382189246443
2017-02-13 00:00:00+08:00,154.4266291097005,155.66866634114584,154.4266291097005,155.25465393066406,25124000,0.0,0.0,-2.0700573885951314
2017-02-14 00:00:00+08:00,156.49669116210939,157.32471598307293,155.25465393066406,155.25465393066406,45696000,0.0,0.0,-4.1401194535749255
2017-02-15 00:00:00+08:00,154.84065432270998,156.9107165462756,154.42664187799684,156.4967041015625,39347000,0.0,0.0,-4.140125745920102
2017-02-16 00:00:00+08:00,157.32472899098875,157.73874143570188,155.66867921213623,156.4967041015625,27018000,0.0,0.0,-4.1401214356089895
2017-02-17 00:00:00+08:00,157.32471798214874,157.73873039789123,156.49669315066376,156.91070556640625,20389000,0.0,0.0,-4.140112844180294
2017-02-20 00:00:00+08:00,157.32473754882812,157.73875001606189,156.9107250815944,157.32473754882812,13254000,0.0,0.0,-2.0700836749160487
2017-02-21 00:00:00+08:00,157.32473754882812,157.32473754882812,156.08270014712687,157.32473754882812,31159000,0.0,0.0,-2.1565755190522395e-05
2017-02-22 00:00:00+08:00,157.7387371113825,158.15274954474572,156.0826873779297,156.0826873779297,25677000,0.0,0.0,-1.2420329984701084
2017-02-23 00:00:00+08:00,155.66867494456648,156.91071224465608,154.84065007784005,156.0826873779297,35725000,0.0,0.0,0.8280291910458004
2017-02-24 00:00:00+08:00,155.2546667674231,157.73874143570188,155.2546667674231,156.4967041015625,22766000,0.0,0.0,-1.103781065125986e-05
2017-03-01 00:00:00+08:00,156.0826656382571,156.0826656382571,154.01260375976562,154.01260375976562,46186000,0.0,0.0,1.656084377804774
2017-03-02 00:00:00+08:00,155.6686532625588,156.0826656382571,153.18457900836904,154.01260375976562,39980000,0.0,0.0,1.2420719105710134
2017-03-03 00:00:00+08:00,152.770595094432,153.18460754726243,152.35658264160156,152.35658264160156,28197000,0.0,0.0,4.968141997483286
2017-03-06 00:00:00+08:00,152.35657835916214,152.7705908003555,151.94256591796875,151.94256591796875,12531000,0.0,0.0,4.140121444300576
2017-03-07 00:00:00+08:00,152.35658021500169,153.59861755371094,152.35658021500169,153.59861755371094,18812000,0.0,0.0,4.140123881990945
2017-03-08 00:00:00+08:00,154.0126124091327,155.6686620049298,153.5986000101834,154.84063720703125,31791000,0.0,0.0,0.4140036333272974
2017-03-09 00:00:00+08:00,153.5986089525507,154.0126213756034,152.35657168339262,152.7705841064453,28489000,0.0,0.0,2.0700442626537097
2017-03-10 00:00:00+08:00,152.35657835916214,152.7705908003555,151.5285534767754,151.94256591796875,20053000,0.0,0.0,0.414016746906924
2017-03-13 00:00:00+08:00,153.18459845739778,154.4266357421875,153.18459845739778,154.4266357421875,10487000,0.0,0.0,-1.6560449418319934
2017-03-14 00:00:00+08:00,155.6686532625588,155.6686532625588,154.01260375976562,154.01260375976562,22245000,0.0,0.0,-2.070035708847854
2017-03-15 00:00:00+08:00,153.59861088566103,154.84064817045075,153.59861088566103,154.4266357421875,14131000,0.0,0.0,0.8280138344790657
2017-03-16 00:00:00+08:00,155.6686876798931,157.32473754882812,155.6686876798931,157.32473754882812,31507000,0.0,0.0,-3.312116173224723
2017-03-17 00:00:00+08:00,156.91073771743177,158.56678771972656,156.49672521685807,158.56678771972656,33764000,0.0,0.0,-5.796196919371056
2017-03-20 00:00:00+08:00,158.56678771972656,158.56678771972656,156.91073771743177,158.56678771972656,16215000,0.0,0.0,-4.1401519775390625
2017-03-21 00:00:00+08:00,158.98075420673078,161.46482849121094,158.56674182598408,161.46482849121094,32246000,0.0,0.0,-5.796175228652146
2017-03-22 00:00:00+08:00,159.39478398601523,160.22280883789062,158.5667591341398,160.22280883789062,27396000,0.0,0.0,-5.3821606674398765
2017-03-23 00:00:00+08:00,158.9807715600775,160.22280883789062,158.9807715600775,160.22280883789062,18472000,0.0,0.0,-2.8980712890625
2017-03-24 00:00:00+08:00,158.98076298701298,159.80878779423702,158.98076298701298,159.394775390625,17541000,0.0,0.0,-1.2420000745104574
2017-03-27 00:00:00+08:00,161.05081398128846,161.05081398128846,158.9807521049223,159.80877685546875,29251000,0.0,0.0,-2.484026261561894
2017-03-28 00:00:00+08:00,161.46485473319007,161.46485473319007,159.394792493021,161.05084228515625,38259000,0.0,0.0,-2.6241979128371895e-05
2017-03-29 00:00:00+08:00,161.05086272316876,161.05086272316876,158.1527752191529,158.56678771972656,33374000,0.0,0.0,-0.8280538852781376
2017-03-30 00:00:00+08:00,159.39481272087397,159.80882522144768,157.73876271857918,158.56678771972656,28302000,0.0,0.0,0.41398361644294823
2017-03-31 00:00:00+08:00,158.152753880415,158.98077876984127,156.4967041015625,156.4967041015625,33635000,0.0,0.0,0.8280090243957545
2017-04-05 00:00:00+08:00,156.9106902285561,159.80877685546875,156.9106902285561,159.80877685546875,43748000,0.0,0.0,1.2420371258197065
2017-04-06 00:00:00+08:00,159.80882522144768,159.80882522144768,158.1527752191529,158.56678771972656,16173000,0.0,0.0,1.656029511742389
2017-04-07 00:00:00+08:00,158.9807959751309,158.9807959751309,156.0827085485009,158.15277099609375,18911000,0.0,0.0,2.070066748037874
2017-04-10 00:00:00+08:00,158.15276248329565,158.5667749505294,156.9107250815944,157.32473754882812,17024000,0.0,0.0,1.24205027091827
2017-04-11 00:00:00+08:00,157.3247460170566,158.15277099609375,156.49672103801947,158.15277099609375,8441000,0.0,0.0,0.8280077737475153
2017-04-12 00:00:00+08:00,157.73875850657518,158.56678348561232,157.3247460170566,158.15277099609375,17283000,0.0,0.0,1.2419933698564307
2017-04-13 00:00:00+08:00,156.91073771743177,158.98080022030027,156.91073771743177,158.56678771972656,14771000,0.0,0.0,0.8280250011474095
2017-04-14 00:00:00+08:00,156.9107165462756,156.9107165462756,155.66867921213623,156.4967041015625,30701000,0.0,0.0,2.07007942885528
2017-04-17 00:00:00+08:00,156.49669116210939,156.49669116210939,155.25465393066406,155.25465393066406,17096000,0.0,0.0,2.070083788420021
2017-04-18 00:00:00+08:00,155.66868591308594,156.91072330069034,155.25467345055114,155.66868591308594,25063000,0.0,0.0,1.2420476954034143
2017-04-19 00:00:00+08:00,155.25466059871397,155.25466059871397,154.4266357421875,154.4266357421875,30477000,0.0,0.0,3.3121228868983508
2017-04-20 00:00:00+08:00,154.42662480808195,155.6686620049298,154.42662480808195,154.84063720703125,21488000,0.0,0.0,3.312138215370453
2017-04-21 00:00:00+08:00,155.25467521265935,157.32473754882812,155.25467521265935,157.32473754882812,17373000,0.0,0.0,-0.4140210025525164
2017-04-24 00:00:00+08:00,158.15276248329565,158.5667749505294,156.08270014712687,157.32473754882812,19317000,0.0,0.0,-2.070083788420021
2017-04-25 00:00:00+08:00,157.73873662948608,158.98077392578125,156.9107117652893,158.98077392578125,31932000,0.0,0.0,-2.0700506250909143
2017-04-26 00:00:00+08:00,158.9807959751309,158.9807959751309,157.73875850657518,158.15277099609375,29909000,0.0,0.0,-3.72613537641692
2017-04-27 00:00:00+08:00,158.9807521049223,159.80877685546875,157.73871497910258,159.80877685546875,27940000,0.0,0.0,-4.140114850538936
2017-04-28 00:00:00+08:00,160.22281738908862,161.05084228515625,159.8088049410548,161.05084228515625,34852000,0.0,0.0,-3.726104736328125
2017-05-02 00:00:00+08:00,164.36294373179817,164.7769561845231,161.87886901544857,162.70689392089844,44119000,0.0,0.0,-6.210181233993694
2017-05-03 00:00:00+08:00,163.94891357421875,164.36292598223446,163.12088875818736,163.94891357421875,25723000,0.0,0.0,-5.382152056453208
2017-05-04 00:00:00+08:00,164.36292598223446,164.77693839025017,163.12088875818736,163.94891357421875,22088000,0.0,0.0,-5.796142415119277
2017-05-05 00:00:00+08:00,163.12089967365506,164.36293698081485,163.12089967365506,163.534912109375,17036000,0.0,0.0,-4.554160125346101
2017-05-08 00:00:00+08:00,164.7769315743152,167.67501831054688,164.7769315743152,167.67501831054688,36538000,0.0,0.0,-6.624176025390625
2017-05-09 00:00:00+08:00,170.1591168152905,171.40115416430723,168.50306701660156,168.50306701660156,48077000,0.0,0.0,-6.624197979784128
2017-05-10 00:00:00+08:00,168.9170812899179,170.5731311064857,168.9170812899179,170.15911865234375,28312000,0.0,0.0,-6.210205124251246
2017-05-11 00:00:00+08:00,169.33109553693288,172.64319520513695,168.9170830784074,171.81517028808594,43718000,0.0,0.0,-7.866256814886782
2017-05-12 00:00:00+08:00,169.74511044696698,171.40116030498618,169.74511044696698,170.57313537597656,25009000,0.0,0.0,-7.038223324171327
2017-05-15 00:00:00+08:00,168.9170855179574,170.57313537597656,168.9170855179574,170.57313537597656,25666000,0.0,0.0,-2.8981170654296875
2017-05-16 00:00:00+08:00,169.745112934439,169.745112934439,168.50307552272358,169.3311004638672,33224000,0.0,0.0,1.6560412298682365
2017-05-17 00:00:00+08:00,168.0890740039302,168.91709899902344,168.0890740039302,168.91709899902344,21567000,0.0,0.0,1.6560321074622664
2017-05-18 00:00:00+08:00,167.67504211725708,168.91707946627378,166.8470172179126,168.50306701660156,22461000,0.0,0.0,3.7261157388631716
2017-05-19 00:00:00+08:00,168.503062732114,169.33108761040447,167.6750378538235,168.08905029296875,16492000,0.0,0.0,2.070072694581711
2017-05-22 00:00:00+08:00,168.50307974466463,169.74511718749997,168.0890672637195,169.7451171875,13726000,0.0,0.0,0.8280181884765909
2017-05-23 00:00:00+08:00,169.74511718749997,171.40116711128047,169.33110470655487,169.7451171875,19991000,0.0,0.0,-1.6560541768414794
2017-05-24 00:00:00+08:00,169.7451061982018,170.5731311064857,169.7451061982018,170.15911865234375,13380000,0.0,0.0,-1.6560321074622664
2017-05-25 00:00:00+08:00,170.5731438530816,171.4011688232422,170.1591313680013,171.4011688232422,22328000,0.0,0.0,-2.4840893569684113
2017-05-26 00:00:00+08:00,169.74511888292102,171.4011688232422,169.74511888292102,171.4011688232422,32514000,0.0,0.0,-2.070081212837721
2017-05-31 00:00:00+08:00,170.98713736698545,171.4011498061307,168.08905029296875,168.08905029296875,67475000,0.0,0.0,-1.656032618630718
2017-06-01 00:00:00+08:00,169.74511888292102,171.4011688232422,169.33110639784073,171.4011688232422,27589000,0.0,0.0,-1.7119617155003652e-06
2017-06-02 00:00:00+08:00,172.64323841441762,173.05725097656253,171.81521329012784,173.0572509765625,22573000,0.0,0.0,-2.4841198700768246
2017-06-05 00:00:00+08:00,173.47124297663848,175.54130554199216,173.05723046356775,175.5413055419922,21457000,0.0,0.0,-4.140136718749972
2017-06-06 00:00:00+08:00,174.2992401123047,175.12726500594985,174.2992401123047,174.2992401123047,14912000,0.0,0.0,-3.726096182707664
2017-06-07 00:00:00+08:00,175.54128602661422,175.9552984936581,173.8852361584386,175.1272735595703,29514000,0.0,0.0,-4.554148687527402
2017-06-08 00:00:00+08:00,175.5412379878228,176.36926269531253,175.12722563407792,176.3692626953125,18437000,0.0,0.0,-4.968093872070341
2017-06-09 00:00:00+08:00,177.61136810734587,178.0253806204166,175.54130554199216,175.5413055419922,31774000,0.0,0.0,-4.96812964385407
2017-06-12 00:00:00+08:00,171.40115782956042,173.88523258071348,171.40115782956042,171.81517028808594,58256000,0.0,0.0,1.6560729612786815
2017-06-13 00:00:00+08:00,171.4011468887329,172.64318418502808,170.98713445663452,172.2291717529297,43566000,0.0,0.0,2.4840808209217755
2017-06-14 00:00:00+08:00,172.6432062784831,173.47123124864368,170.5731438530816,171.4011688232422,36293000,0.0,0.0,2.4840672450144154
2017-06-15 00:00:00+08:00,171.8151593208313,172.2291717529297,171.4011468887329,172.2291717529297,17748000,0.0,0.0,4.140090942382841
2017-06-16 00:00:00+08:00,171.81517382321908,175.54128602661422,171.40116135617518,175.1272735595703,32816000,0.0,0.0,2.484094593802382
2017-06-19 00:00:00+08:00,174.71321328033306,176.36926269531253,174.29920092658818,176.3692626953125,15632000,0.0,0.0,-2.484030114599051
2017-06-20 00:00:00+08:00,178.02535764064305,180.50943239841945,177.61134518101363,179.26739501953125,28630000,0.0,0.0,-7.866248213391373
2017-06-21 00:00:00+08:00,178.85338930630076,179.6814142567929,177.61135188056255,178.4393768310547,44789000,0.0,0.0,-6.210183008149215
2017-06-22 00:00:00+08:00,179.68138983490272,180.50941467285156,179.26737741592828,180.50941467285156,24139000,0.0,0.0,-8.280242919921875
2017-06-23 00:00:00+08:00,180.5094213529666,180.9234337872624,179.681396484375,179.681396484375,39621000,0.0,0.0,-5.382147760648195
2017-06-26 00:00:00+08:00,181.39264143123182,183.9595184326172,181.39264143123182,183.9595184326172,58686000,7.0,0.0,-7.590255737304659
2017-06-27 00:00:00+08:00,183.1038926577737,183.1038926577737,180.53701565789837,180.96482849121094,43269000,0.0,0.0,-2.594460259354264
2017-06-28 00:00:00+08:00,179.2535595425027,179.6813723337736,177.97012116869004,178.39793395996094,48568000,0.0,0.0,4.192301929606401e-05
2017-06-29 00:00:00+08:00,180.10920933314733,180.10920933314733,178.39795793805803,179.681396484375,26019000,0.0,0.0,0.4002053397042289
2017-06-30 00:00:00+08:00,176.68668279487736,178.39793395996094,176.68668279487736,178.39793395996094,30867000,0.0,0.0,2.5254998273014735
2017-07-03 00:00:00+08:00,177.54233656887803,178.82577514648438,177.11452370967592,178.82577514648438,19027000,0.0,0.0,5.1337432861328125
2017-07-04 00:00:00+08:00,177.97015823143116,178.3979711117952,177.11453247070312,177.11453247070312,21132000,0.0,0.0,4.705921545978526
2017-07-05 00:00:00+08:00,177.11449558614825,178.39793395996094,176.68668279487736,178.39793395996094,23276000,0.0,0.0,1.2834383738126576
2017-07-06 00:00:00+08:00,177.9701407191265,178.39795355739363,177.11451504259225,177.54232788085938,15242000,0.0,0.0,1.711255775753699
2017-07-07 00:00:00+08:00,177.1145522478715,177.54236517600646,175.83111346346664,176.25892639160156,20655000,0.0,0.0,0.8555687839544817
2017-07-10 00:00:00+08:00,176.68673931973655,177.1145522478715,176.2589263916016,176.25892639160156,13292000,0.0,0.0,1.7112228986128741
2017-07-11 00:00:00+08:00,177.97010659271814,181.39260864257812,177.54229383648567,181.39260864257812,33265000,0.0,0.0,-2.9946375307829385
2017-07-12 00:00:00+08:00,180.53700470188167,181.82044312393296,180.10919189453125,180.10919189453125,26426000,0.0,0.0,-3.4225091639720233
2017-07-13 00:00:00+08:00,181.39265865156977,184.8151616449956,180.96484577739153,183.53172302246094,50090000,0.0,0.0,-6.417208087601978
2017-07-14 00:00:00+08:00,182.24826049804688,183.53169895225847,181.3926348619058,182.24826049804688,22335000,0.0,0.0,-5.9893337762520105
2017-07-17 00:00:00+08:00,183.95951177032902,184.38732458839954,180.96482204383528,182.24826049804688,21372000,0.0,0.0,-7.272772340528036
2017-07-18 00:00:00+08:00,182.24825621988174,183.1038818359375,181.39263060382595,183.1038818359375,18613000,0.0,0.0,-1.711273193359375
2017-07-19 00:00:00+08:00,181.820471525748,183.95953589663915,181.820471525748,183.53172302246094,20637000,0.0,0.0,-2.139092772706192
2017-07-20 00:00:00+08:00,183.95954671979229,184.38735961914065,183.10392092109558,184.38735961914062,20770000,0.0,0.0,0.42780202585495886
2017-07-21 00:00:00+08:00,183.1038818359375,183.9595074519933,182.67606902790962,183.1038818359375,15032000,0.0,0.0,-0.42780849973482304
2017-07-24 00:00:00+08:00,182.67609727410448,183.53172302246094,182.24828439992623,183.53172302246094,19972000,0.0,0.0,0.8556015659385992
2017-07-25 00:00:00+08:00,183.1038818359375,183.5316946439654,182.67606902790962,183.1038818359375,13344000,0.0,0.0,-0.4278128080279089
2017-07-26 00:00:00+08:00,183.95951177032902,183.95951177032902,181.82044767997633,182.24826049804688,14684000,0.0,0.0,2.4126310137262408e-05
2017-07-27 00:00:00+08:00,182.6761080217472,184.815172518489,182.6761080217472,184.38735961914062,23013000,0.0,0.0,-0.4278128993483392
2017-07-28 00:00:00+08:00,182.24826049804688,183.10388613418795,181.82044767997633,182.24826049804688,19724000,0.0,0.0,0.855621317805344
2017-07-31 00:00:00+08:00,180.96484577739153,183.53172302246094,180.96484577739153,183.53172302246094,19993000,0.0,0.0,0.0
2017-08-01 00:00:00+08:00,181.82042139881062,183.1038596675081,181.39260864257812,181.39260864257812,19704000,0.0,0.0,0.42783497645731927
2017-08-02 00:00:00+08:00,183.1039035938404,184.81515502929688,183.1039035938404,184.81515502929688,27320000,0.0,0.0,-0.8556432589678593
2017-08-03 00:00:00+08:00,182.24827357700892,183.10389927455358,181.8204607282366,182.67608642578125,25694000,0.0,0.0,1.711273243935409
2017-08-04 00:00:00+08:00,182.6760733161174,183.10388613418795,181.82044767997633,182.24826049804688,21831000,0.0,0.0,0.0
2017-08-07 00:00:00+08:00,182.67609073497633,185.242967888161,182.67609073497633,184.81515502929688,21564000,0.0,0.0,-1.7112448657000527
2017-08-08 00:00:00+08:00,186.0985870361328,187.38202556741646,184.81514850484913,186.0985870361328,25122000,0.0,0.0,-4.278165899908373
2017-08-09 00:00:00+08:00,183.95953589663915,184.3873487708174,182.67609727410448,183.53172302246094,28050000,0.0,0.0,0.4278062584794782
2017-08-10 00:00:00+08:00,184.3873202600212,184.3873202600212,181.82044341185383,183.1038818359375,26273000,0.0,0.0,-1.2834209854676146
2017-08-11 00:00:00+08:00,180.53701135971966,182.67607547535616,180.10919853659237,181.82044982910156,41417000,0.0,0.0,0.42781065883178826
2017-08-14 00:00:00+08:00,182.67605113531178,183.10386390143663,179.6813617724378,180.5369873046875,29299000,0.0,0.0,2.139103986724365
2017-08-15 00:00:00+08:00,182.24825621988174,183.5316946439654,182.24825621988174,183.1038818359375,13512000,0.0,0.0,3.850330923451054
2017-08-16 00:00:00+08:00,183.53169895225847,183.53169895225847,180.53700922576473,182.24826049804688,25176000,0.0,0.0,0.8556498185589305
2017-08-17 00:00:00+08:00,182.67606902790962,183.1038818359375,182.24825621988174,183.1038818359375,8334000,0.0,0.0,1.2834384240836982
2017-08-18 00:00:00+08:00,181.39263700597428,182.24826265222887,180.53701135971966,181.82044982910156,13711000,0.0,0.0,0.4278128231272831
2017-08-21 00:00:00+08:00,181.82045415783602,182.2482669911486,180.96482849121094,180.96482849121094,11882499,0.0,0.0,0.8555969102880283
2017-08-22 00:00:00+08:00,182.67609727410448,183.53172302246094,182.24828439992623,183.53172302246094,14211415,0.0,0.0,-2.8378495528613712e-05
2017-08-23 00:00:00+08:00,184.38735961914065,184.815172518489,183.10392092109558,184.38735961914062,11589917,0.0,0.0,-1.2834735662305263
2017-08-24 00:00:00+08:00,184.81513548117078,185.67076110839844,184.38732266755696,185.67076110839844,15224842,0.0,0.0,-2.5668792724609375
2017-08-25 00:00:00+08:00,186.0985870361328,186.0985870361328,184.81514850484913,186.0985870361328,10125387,0.0,0.0,-3.8503243839039385
2017-08-28 00:00:00+08:00,183.95952931156864,185.242967888161,183.95952931156864,184.81515502929688,15236159,0.0,0.0,-2.994700897012393
2017-08-29 00:00:00+08:00,184.81515502929688,184.81515502929688,183.95952931156864,184.81515502929688,16160161,0.0,0.0,-1.2834320068359375
2017-08-30 00:00:00+08:00,184.81514850484913,186.52639987989403,184.81514850484913,186.0985870361328,19674310,0.0,0.0,-1.7112273614050366
2017-08-31 00:00:00+08:00,186.09859140585533,186.5264042596619,184.38733999062907,185.2429656982422,26434202,0.0,0.0,-0.8556431512634504
2017-09-01 00:00:00+08:00,183.9595271368225,186.09859140585533,183.9595271368225,185.2429656982422,17805405,0.0,0.0,-4.369722518049457e-06
2017-09-04 00:00:00+08:00,185.24296134861035,186.52639987989403,184.3873356610879,186.0985870361328,15023185,0.0,0.0,-1.283431991733039
2017-09-05 00:00:00+08:00,186.52641296386722,186.52641296386722,185.24297434255618,186.5264129638672,17357347,0.0,0.0,-1.711257934570341
2017-09-06 00:00:00+08:00,185.2429482947846,186.52638673562606,184.81513548117078,185.67076110839844,16012662,0.0,0.0,1.3144267967390988e-05
2017-09-07 00:00:00+08:00,186.52638673562606,186.9541995492399,184.81513548117078,185.67076110839844,19135540,0.0,0.0,-0.4277952895780004
2017-09-08 00:00:00+08:00,185.67078721632652,186.52641296386722,185.24297434255618,186.5264129638672,25512045,0.0,0.0,-0.4278215580118854
2017-09-11 00:00:00+08:00,187.38201236285371,187.80982517646754,185.2429482947846,185.67076110839844,19026886,0.0,0.0,-1.2834252965735118
2017-09-12 00:00:00+08:00,187.38201904296875,187.80983187183398,186.09858055637307,187.38201904296875,21588321,0.0,0.0,-1.2834189079667624
2017-09-13 00:00:00+08:00,186.09860009009688,187.3820387114079,186.09860009009688,186.5264129638672,17555541,0.0,0.0,-0.8556519757818251
2017-09-14 00:00:00+08:00,186.9542236328125,187.38203650153747,186.09859789536256,186.9542236328125,18315567,0.0,0.0,-0.42783695229758223
2017-09-15 00:00:00+08:00,186.9542236328125,187.38203650153747,185.6707850266376,186.9542236328125,44551103,0.0,0.0,-0.8556235376702546
2017-09-18 00:00:00+08:00,187.38203211199993,188.23765782940632,186.52640639459352,187.80984497070312,17654705,0.0,0.0,-0.4278326529387755
2017-09-19 00:00:00+08:00,189.5210723876953,189.5210723876953,188.23763397423463,189.5210723876953,23410233,0.0,0.0,-1.7112405158613342
2017-09-20 00:00:00+08:00,189.09325958320844,189.94888519218222,188.23763397423463,189.5210723876953,20320237,0.0,0.0,-2.5668464807743305
2017-09-21 00:00:00+08:00,189.09329223632812,190.80454374977907,188.23766647960267,189.09329223632812,18645565,0.0,0.0,-3.422507248241601
2017-09-22 00:00:00+08:00,189.52110084516232,189.9489137138873,186.9542236328125,186.9542236328125,21557370,0.0,0.0,-2.566877212349823
2017-09-25 00:00:00+08:00,186.09857392201224,186.9541995492399,185.67076110839844,185.67076110839844,16876286,0.0,0.0,1.2834582801664283
2017-09-26 00:00:00+08:00,186.09857149213275,186.52638430016066,183.1038818359375,183.1038818359375,23070901,0.0,0.0,2.994688087534655
2017-09-27 00:00:00+08:00,186.0985826004383,186.0985826004383,183.9595184326172,183.9595184326172,22590510,0.0,0.0,3.8503025917439118
2017-09-28 00:00:00+08:00,183.9595074519933,184.81513306804908,182.67606902790962,183.1038818359375,31616062,0.0,0.0,5.989410681729993
2017-09-29 00:00:00+08:00,184.81515284443563,186.09859140585533,184.38733999062907,185.2429656982422,21380708,0.0,0.0,3.850322308031963
2017-10-02 00:00:00+08:00,187.8098254214609,188.6654510498047,186.9541997931171,188.6654510498047,27983551,0.0,0.0,-1.7112515005647992
2017-10-03 00:00:00+08:00,187.38203419888958,190.80453710663184,187.38203419888958,190.37672424316406,36679938,0.0,0.0,-4.278152806471184
2017-10-05 00:00:00+08:00,189.94887252161922,192.9435619532664,189.94887252161922,192.0879364013672,23349939,0.0,0.0,-6.844979352828091
2017-10-06 00:00:00+08:00,192.5157491773168,192.9435619532664,191.232310849468,192.0879364013672,15642516,0.0,0.0,-8.128428885217318
2017-10-11 00:00:00+08:00,193.7991971846814,199.78857634712188,193.7991971846814,199.3607635498047,63667562,0.0,0.0,-13.689984941266545
2017-10-12 00:00:00+08:00,201.07202598170232,203.21109008789062,200.64421316046466,203.21109008789062,42390186,0.0,0.0,-14.545639038085938
2017-10-13 00:00:00+08:00,203.21109008789062,203.21109008789062,200.64421316046466,203.21109008789062,23145071,0.0,0.0,-12.406552981258784
2017-10-16 00:00:00+08:00,203.21110316685267,203.638916015625,201.92766462053572,203.638916015625,19964072,0.0,0.0,-10.695354062358604
2017-10-17 00:00:00+08:00,203.63892703046213,203.63892703046213,201.07204979898572,201.49986267089844,17652304,0.0,0.0,-10.695365077195731
2017-10-18 00:00:00+08:00,204.9223413728413,204.9223413728413,202.78327726665296,203.21109008789062,28886850,0.0,0.0,-5.133765025719413
2017-10-19 00:00:00+08:00,204.9223349024561,206.63358613337434,204.49452209472656,204.49452209472656,23481776,0.0,0.0,-3.4224960454837117
2017-10-20 00:00:00+08:00,203.6389029091283,204.9223413728413,203.21109008789062,203.21109008789062,24722035,0.0,0.0,-1.711251284950663
2017-10-23 00:00:00+08:00,204.49452209472656,205.35014771018567,204.066709286997,204.49452209472656,15772559,0.0,0.0,-1.7112316945606665
2017-10-24 00:00:00+08:00,205.35016741071428,205.35016741071428,203.638916015625,203.638916015625,14975093,0.0,0.0,-1.7112403802521499
2017-10-25 00:00:00+08:00,204.06672886439733,204.49454171316964,203.21110316685267,203.638916015625,16880187,0.0,0.0,0.4277996596716491
2017-10-26 00:00:00+08:00,202.78326842744474,203.63889403262382,201.92764282226562,201.92764282226562,12959717,0.0,0.0,2.9946921007505125
2017-10-27 00:00:00+08:00,203.2110836715379,205.35014771018567,203.2110836715379,204.49452209472656,17773541,0.0,0.0,-0.42780633734437856
2017-10-30 00:00:00+08:00,207.061412293234,209.6282893051336,206.6335994579174,207.9170379638672,27784990,0.0,0.0,-4.278141594947925
